evidence_id,case_id,evidence_type,source_record_id,entity_id,related_entity_id,timestamp,description,reliability,confidence,supports_relationship,ground_truth_status
EVID_002014,,SURVEILLANCE,CDR_AGG_PERSON_1024_PERSON_1055,PERSON_1024,PERSON_1055,2024-03-06 15:17:48,Supporting record for relationship type CALLED between PERSON_1024 and PERSON_1055.,0.852,0.626,REL_003052,LIKELY
EVID_002015,,CDR,CDR_AGG_PERSON_0354_PERSON_1394,PERSON_0354,PERSON_1394,2024-01-21 11:41:53,Supporting record for relationship type CALLED between PERSON_0354 and PERSON_1394.,0.855,0.977,REL_002974,UNKNOWN
EVID_002016,,CDR,LOCATION_0024,PERSON_1217,PERSON_1369,2026-06-30 00:00:00,Supporting record for relationship type ASSOCIATED_WITH between PERSON_1217 and PERSON_1369.,0.881,0.552,REL_006123,LIKELY
EVID_002017,,SOCIAL_MEDIA,VEHICLE_00358,PERSON_0254,VEHICLE_00358,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0254 and VEHICLE_00358.,0.663,0.508,REL_007793,CONFIRMED
EVID_002018,,SURVEILLANCE,CDR_AGG_PERSON_0517_PERSON_0925,PERSON_0517,PERSON_0925,2025-07-12 20:58:46,Supporting record for relationship type CALLED between PERSON_0517 and PERSON_0925.,0.8,0.648,REL_003935,UNKNOWN
EVID_002019,,SURVEILLANCE,CDR_AGG_PERSON_0553_PERSON_0575,PERSON_0553,PERSON_0575,2025-05-15 03:18:51,Supporting record for relationship type CALLED between PERSON_0553 and PERSON_0575.,0.675,0.742,REL_001665,LIKELY
EVID_002020,,LOCATION_RECORD,VEHICLE_00083,PERSON_0577,VEHICLE_00083,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0577 and VEHICLE_00083.,0.667,0.55,REL_007986,CONFIRMED
EVID_002021,,LOCATION_RECORD,CDR_AGG_PERSON_1121_PERSON_1460,PERSON_1121,PERSON_1460,2026-06-11 04:36:54,Supporting record for relationship type CALLED between PERSON_1121 and PERSON_1460.,0.819,0.622,REL_003806,WEAK
EVID_002022,,CDR,CDR_AGG_PERSON_0297_PERSON_0544,PERSON_0297,PERSON_0544,2026-01-17 18:10:31,Supporting record for relationship type CALLED between PERSON_0297 and PERSON_0544.,0.873,0.812,REL_000895,WEAK
EVID_002023,,SURVEILLANCE,TXN_AGG_PERSON_0004_PERSON_0404,PERSON_0004,PERSON_0404,2025-06-11 22:08:21,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0004 and PERSON_0404.,0.864,0.963,REL_005157,WEAK
EVID_002024,,CDR,ORGREC_ORG_0119,PERSON_0974,ORG_0119,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0974 and ORG_0119.,0.884,0.874,REL_006774,LIKELY
EVID_002025,,SURVEILLANCE,FIR_0077,PERSON_0260,CASE_0077,2025-09-05 22:30:16,Supporting record for relationship type APPEARED_IN_CASE between PERSON_0260 and CASE_0077.,0.877,0.543,REL_006489,CONFIRMED
EVID_002026,,SOCIAL_MEDIA,ORGREC_ORG_0116,PERSON_0955,ORG_0116,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0955 and ORG_0116.,0.409,0.868,REL_006790,LIKELY
EVID_002027,,LOCATION_RECORD,TXN_AGG_PERSON_0563_PERSON_1078,PERSON_0563,PERSON_1078,2025-09-26 22:32:20,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0563 and PERSON_1078.,0.835,0.772,REL_005462,LIKELY
EVID_002028,,TRANSACTION,TXN_AGG_PERSON_0010_PERSON_0598,PERSON_0010,PERSON_0598,2024-08-17 17:36:18,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0010 and PERSON_0598.,0.938,0.548,REL_004592,UNKNOWN
EVID_002029,,LOCATION_RECORD,CDR_AGG_PERSON_0898_PERSON_1095,PERSON_0898,PERSON_1095,2025-07-20 13:53:33,Supporting record for relationship type CALLED between PERSON_0898 and PERSON_1095.,0.709,0.809,REL_000248,WEAK
EVID_002030,,SURVEILLANCE,CDR_AGG_PERSON_0164_PERSON_0590,PERSON_0164,PERSON_0590,2026-06-22 06:14:44,Supporting record for relationship type CALLED between PERSON_0164 and PERSON_0590.,0.7,0.87,REL_002318,WEAK
EVID_002031,,SOCIAL_MEDIA,TXN_AGG_PERSON_1198_PERSON_1328,PERSON_1198,PERSON_1328,2026-06-04 05:41:09,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_1198 and PERSON_1328.,0.701,0.91,REL_005155,UNKNOWN
EVID_002032,,SOCIAL_MEDIA,TXN_AGG_PERSON_0829_PERSON_1110,PERSON_0829,PERSON_1110,2025-06-30 16:28:33,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0829 and PERSON_1110.,0.466,0.715,REL_004871,UNKNOWN
EVID_002033,,LOCATION_RECORD,CDR_AGG_PERSON_0750_PERSON_0815,PERSON_0750,PERSON_0815,2026-03-30 16:15:29,Supporting record for relationship type CALLED between PERSON_0750 and PERSON_0815.,0.695,0.961,REL_000777,WEAK
EVID_002034,,SOCIAL_MEDIA,VEHICLE_00140,PERSON_1135,VEHICLE_00140,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1135 and VEHICLE_00140.,0.481,0.555,REL_007996,CONFIRMED
EVID_002035,,TRANSACTION,CDR_AGG_PERSON_0132_PERSON_0696,PERSON_0132,PERSON_0696,2025-06-01 03:47:58,Supporting record for relationship type CALLED between PERSON_0132 and PERSON_0696.,0.942,0.565,REL_003611,UNKNOWN
EVID_002036,,TRANSACTION,CDR_AGG_PERSON_0103_PERSON_0467,PERSON_0103,PERSON_0467,2025-02-12 06:15:26,Supporting record for relationship type CALLED between PERSON_0103 and PERSON_0467.,0.917,0.957,REL_000934,WEAK
EVID_002037,,CDR,TXN_AGG_PERSON_0154_PERSON_1201,PERSON_0154,PERSON_1201,2024-01-21 02:06:51,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0154 and PERSON_1201.,0.868,0.876,REL_005521,LIKELY
EVID_002038,,LOCATION_RECORD,CDR_AGG_PERSON_0593_PERSON_0714,PERSON_0593,PERSON_0714,2026-03-16 03:36:16,Supporting record for relationship type CALLED between PERSON_0593 and PERSON_0714.,0.842,0.741,REL_001891,WEAK
EVID_002039,,CDR,VEHICLE_00040,PERSON_1190,VEHICLE_00040,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1190 and VEHICLE_00040.,0.89,0.678,REL_007775,CONFIRMED
EVID_002040,,TRANSACTION,CDR_AGG_PERSON_0384_PERSON_0650,PERSON_0384,PERSON_0650,2025-01-19 15:24:41,Supporting record for relationship type CALLED between PERSON_0384 and PERSON_0650.,0.972,0.947,REL_002247,UNKNOWN
EVID_002041,,LOCATION_RECORD,CDR_AGG_PERSON_0009_PERSON_0591,PERSON_0009,PERSON_0591,2025-01-12 10:25:32,Supporting record for relationship type CALLED between PERSON_0009 and PERSON_0591.,0.769,0.592,REL_001532,UNKNOWN
EVID_002042,,SURVEILLANCE,CDR_AGG_PERSON_0999_PERSON_1236,PERSON_0999,PERSON_1236,2025-09-08 22:19:04,Supporting record for relationship type CALLED between PERSON_0999 and PERSON_1236.,0.761,0.785,REL_002937,WEAK
EVID_002043,,CDR,LOCATION_0031,PERSON_0427,PERSON_0442,2026-06-30 00:00:00,Supporting record for relationship type ASSOCIATED_WITH between PERSON_0427 and PERSON_0442.,0.861,0.72,REL_006151,LIKELY
EVID_002044,,LOCATION_RECORD,TXN_AGG_PERSON_0187_PERSON_1059,PERSON_0187,PERSON_1059,2026-01-31 12:22:28,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0187 and PERSON_1059.,0.649,0.587,REL_005827,UNKNOWN
EVID_002045,,CDR,TELCO_SUBSCRIBER_RECORD,PERSON_1349,PHONE_01349,,Supporting record for relationship type USED between PERSON_1349 and PHONE_01349.,0.927,0.6,REL_007678,CONFIRMED
EVID_002046,,CDR,ORGREC_ORG_0181,PERSON_0979,ORG_0181,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0979 and ORG_0181.,0.95,0.538,REL_006908,LIKELY
EVID_002047,,TRANSACTION,CDR_AGG_PERSON_0824_PERSON_1071,PERSON_0824,PERSON_1071,2024-05-28 00:35:44,Supporting record for relationship type CALLED between PERSON_0824 and PERSON_1071.,0.906,0.85,REL_003441,LIKELY
EVID_002048,,CDR,CDR_AGG_PERSON_1015_PERSON_1231,PERSON_1015,PERSON_1231,2026-02-05 23:27:04,Supporting record for relationship type CALLED between PERSON_1015 and PERSON_1231.,0.897,0.643,REL_002674,LIKELY
EVID_002049,,SURVEILLANCE,TELCO_SUBSCRIBER_RECORD,PERSON_0620,PHONE_01694,,Supporting record for relationship type USED between PERSON_0620 and PHONE_01694.,0.817,0.961,REL_007361,CONFIRMED
EVID_002050,,SURVEILLANCE,CDR_AGG_PERSON_1388_PERSON_1396,PERSON_1388,PERSON_1396,2025-07-01 06:14:39,Supporting record for relationship type CALLED between PERSON_1388 and PERSON_1396.,0.657,0.501,REL_002738,UNKNOWN
EVID_002051,,TRANSACTION,TELCO_SUBSCRIBER_RECORD,PERSON_1418,PHONE_01821,,Supporting record for relationship type USED between PERSON_1418 and PHONE_01821.,0.978,0.582,REL_007544,CONFIRMED
EVID_002052,,SURVEILLANCE,TXN_AGG_PERSON_0126_PERSON_0469,PERSON_0126,PERSON_0469,2025-10-14 21:42:37,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0126 and PERSON_0469.,0.899,0.612,REL_004317,UNKNOWN
EVID_002053,,SURVEILLANCE,TXN_AGG_PERSON_0139_PERSON_0307,PERSON_0139,PERSON_0307,2025-05-31 10:07:45,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0139 and PERSON_0307.,0.64,0.972,REL_005202,UNKNOWN
EVID_002054,,TRANSACTION,CDR_AGG_PERSON_0341_PERSON_0981,PERSON_0341,PERSON_0981,2026-01-23 06:52:04,Supporting record for relationship type CALLED between PERSON_0341 and PERSON_0981.,0.971,0.828,REL_002595,UNKNOWN
EVID_002055,,TRANSACTION,CDR_AGG_PERSON_0024_PERSON_0947,PERSON_0024,PERSON_0947,2024-10-06 01:27:29,Supporting record for relationship type CALLED between PERSON_0024 and PERSON_0947.,0.963,0.716,REL_001151,UNKNOWN
EVID_002056,,LOCATION_RECORD,CDR_AGG_PERSON_0344_PERSON_1143,PERSON_0344,PERSON_1143,2025-06-19 02:32:11,Supporting record for relationship type CALLED between PERSON_0344 and PERSON_1143.,0.838,0.602,REL_003230,UNKNOWN
EVID_002057,,LOCATION_RECORD,CDR_AGG_PERSON_0640_PERSON_1457,PERSON_0640,PERSON_1457,2025-05-22 08:05:02,Supporting record for relationship type CALLED between PERSON_0640 and PERSON_1457.,0.789,0.739,REL_001275,WEAK
EVID_002058,,TRANSACTION,CDR_AGG_PERSON_0313_PERSON_1043,PERSON_0313,PERSON_1043,2024-09-19 03:12:25,Supporting record for relationship type CALLED between PERSON_0313 and PERSON_1043.,0.944,0.821,REL_000937,UNKNOWN
EVID_002059,,SURVEILLANCE,TELCO_SUBSCRIBER_RECORD,PERSON_0680,PHONE_00680,2025-11-20 10:30:40,Supporting record for relationship type USED between PERSON_0680 and PHONE_00680.,0.807,0.859,REL_007359,CONFIRMED
EVID_002060,,CDR,CDR_AGG_PERSON_1144_PERSON_1260,PERSON_1144,PERSON_1260,2024-05-19 18:03:54,Supporting record for relationship type CALLED between PERSON_1144 and PERSON_1260.,0.958,0.521,REL_001743,WEAK
EVID_002061,,TRANSACTION,TXN_AGG_PERSON_0526_PERSON_1369,PERSON_0526,PERSON_1369,2026-04-30 20:49:19,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0526 and PERSON_1369.,0.961,0.833,REL_005795,UNKNOWN
EVID_002062,,LOCATION_RECORD,CDR_AGG_PERSON_0231_PERSON_1121,PERSON_0231,PERSON_1121,2025-04-05 11:29:45,Supporting record for relationship type CALLED between PERSON_0231 and PERSON_1121.,0.692,0.66,REL_003802,UNKNOWN
EVID_002063,,SOCIAL_MEDIA,CDR_AGG_PERSON_1056_PERSON_1109,PERSON_1056,PERSON_1109,2024-04-05 01:21:02,Supporting record for relationship type CALLED between PERSON_1056 and PERSON_1109.,0.432,0.501,REL_002163,WEAK
EVID_002064,,LOCATION_RECORD,ACCOUNT_00118,PERSON_0874,ACCOUNT_00118,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0874 and ACCOUNT_00118.,0.621,0.646,REL_008660,CONFIRMED
EVID_002065,,SURVEILLANCE,CDR_AGG_PERSON_0122_PERSON_0753,PERSON_0122,PERSON_0753,2025-05-24 08:57:00,Supporting record for relationship type CALLED between PERSON_0122 and PERSON_0753.,0.625,0.916,REL_002205,UNKNOWN
EVID_002066,,TRANSACTION,TXN_AGG_PERSON_0319_PERSON_1050,PERSON_0319,PERSON_1050,2025-05-02 08:58:05,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0319 and PERSON_1050.,0.965,0.955,REL_005339,WEAK
EVID_002067,,SOCIAL_MEDIA,TELCO_SUBSCRIBER_RECORD,PERSON_1202,PHONE_01202,,Supporting record for relationship type USED between PERSON_1202 and PHONE_01202.,0.508,0.557,REL_007444,CONFIRMED
EVID_002068,,CDR,TXN_AGG_PERSON_0558_PERSON_0621,PERSON_0558,PERSON_0621,2025-06-24 12:48:35,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0558 and PERSON_0621.,0.917,0.504,REL_005322,LIKELY
EVID_002069,,TRANSACTION,CDR_AGG_PERSON_0767_PERSON_1309,PERSON_0767,PERSON_1309,2025-05-11 05:27:49,Supporting record for relationship type CALLED between PERSON_0767 and PERSON_1309.,0.976,0.892,REL_001561,LIKELY
EVID_002070,,SURVEILLANCE,COTRAVEL_WEAK_066,PERSON_0329,PERSON_0955,2026-06-30 00:00:00,Supporting record for relationship type CO_LOCATED between PERSON_0329 and PERSON_0955.,0.733,0.888,REL_006306,UNKNOWN
EVID_002071,,SURVEILLANCE,VEHICLE_00136,PERSON_0379,VEHICLE_00136,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0379 and VEHICLE_00136.,0.644,0.515,REL_007942,CONFIRMED
EVID_002072,,LOCATION_RECORD,VEHICLE_00364,PERSON_1017,VEHICLE_00364,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1017 and VEHICLE_00364.,0.757,0.742,REL_007957,CONFIRMED
EVID_002073,,SURVEILLANCE,ACCOUNT_00716,PERSON_0478,ACCOUNT_00716,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0478 and ACCOUNT_00716.,0.89,0.871,REL_008471,CONFIRMED
EVID_002074,,SOCIAL_MEDIA,TXN_AGG_PERSON_0780_PERSON_1158,PERSON_0780,PERSON_1158,2026-05-28 02:06:04,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0780 and PERSON_1158.,0.719,0.96,REL_004319,LIKELY
EVID_002075,,SOCIAL_MEDIA,ORGREC_ORG_0065,PERSON_0079,ORG_0065,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0079 and ORG_0065.,0.462,0.602,REL_007143,LIKELY
EVID_002076,,TRANSACTION,TELCO_SUBSCRIBER_RECORD,PERSON_1055,PHONE_01512,,Supporting record for relationship type USED between PERSON_1055 and PHONE_01512.,0.941,0.848,REL_007583,CONFIRMED
EVID_002077,,TRANSACTION,ACCOUNT_00370,PERSON_0532,ACCOUNT_00370,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0532 and ACCOUNT_00370.,0.914,0.973,REL_008597,CONFIRMED
EVID_002078,,CDR,ACCOUNT_00209,PERSON_1051,ACCOUNT_00209,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1051 and ACCOUNT_00209.,0.939,0.765,REL_008473,CONFIRMED
EVID_002079,,LOCATION_RECORD,COTRAVEL_WEAK_051,PERSON_0795,PERSON_0984,2026-06-30 00:00:00,Supporting record for relationship type CO_LOCATED between PERSON_0795 and PERSON_0984.,0.652,0.879,REL_006291,UNKNOWN
EVID_002080,,SURVEILLANCE,CDR_AGG_PERSON_0309_PERSON_0787,PERSON_0309,PERSON_0787,2025-09-13 08:08:45,Supporting record for relationship type CALLED between PERSON_0309 and PERSON_0787.,0.675,0.741,REL_002860,WEAK
EVID_002081,,LOCATION_RECORD,VEHICLE_00047,PERSON_1250,VEHICLE_00047,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1250 and VEHICLE_00047.,0.662,0.701,REL_008137,CONFIRMED
EVID_002082,,TRANSACTION,CDR_AGG_PERSON_0219_PERSON_0944,PERSON_0219,PERSON_0944,2026-01-21 04:39:18,Supporting record for relationship type CALLED between PERSON_0219 and PERSON_0944.,0.973,0.544,REL_003423,UNKNOWN
EVID_002083,,LOCATION_RECORD,CDR_AGG_PERSON_0174_PERSON_0873,PERSON_0174,PERSON_0873,2026-01-05 08:55:41,Supporting record for relationship type CALLED between PERSON_0174 and PERSON_0873.,0.694,0.709,REL_001343,LIKELY
EVID_002084,,CDR,CDR_AGG_PERSON_1076_PERSON_1149,PERSON_1076,PERSON_1149,2026-06-18 10:38:55,Supporting record for relationship type CALLED between PERSON_1076 and PERSON_1149.,0.94,0.664,REL_001812,LIKELY
EVID_002085,,TRANSACTION,CDR_AGG_PERSON_0220_PERSON_1291,PERSON_0220,PERSON_1291,2026-02-12 04:46:15,Supporting record for relationship type CALLED between PERSON_0220 and PERSON_1291.,0.955,0.594,REL_001150,WEAK
EVID_002086,,TRANSACTION,CDR_AGG_PERSON_0421_PERSON_0977,PERSON_0421,PERSON_0977,2026-02-18 01:21:07,Supporting record for relationship type CALLED between PERSON_0421 and PERSON_0977.,0.932,0.756,REL_002803,UNKNOWN
EVID_002087,,SURVEILLANCE,CDR_AGG_PERSON_0456_PERSON_0952,PERSON_0456,PERSON_0952,2025-05-04 07:13:15,Supporting record for relationship type CALLED between PERSON_0456 and PERSON_0952.,0.696,0.612,REL_003118,WEAK
EVID_002088,,SURVEILLANCE,CDR_AGG_PERSON_0192_PERSON_1449,PERSON_0192,PERSON_1449,2025-03-10 10:34:03,Supporting record for relationship type CALLED between PERSON_0192 and PERSON_1449.,0.761,0.819,REL_001818,UNKNOWN
EVID_002089,,CDR,CDR_AGG_PERSON_0075_PERSON_1107,PERSON_0075,PERSON_1107,2024-02-01 18:20:23,Supporting record for relationship type CALLED between PERSON_0075 and PERSON_1107.,0.873,0.938,REL_004154,LIKELY
EVID_002090,,TRANSACTION,CDR_AGG_PERSON_0446_PERSON_0517,PERSON_0446,PERSON_0517,2024-06-03 04:42:03,Supporting record for relationship type CALLED between PERSON_0446 and PERSON_0517.,0.965,0.734,REL_001356,WEAK
EVID_002091,,CDR,ORGREC_ORG_0255,PERSON_0735,ORG_0255,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0735 and ORG_0255.,0.877,0.681,REL_006863,LIKELY
EVID_002092,,CDR,CDR_AGG_PERSON_0644_PERSON_0953,PERSON_0644,PERSON_0953,2026-06-14 15:59:37,Supporting record for relationship type CALLED between PERSON_0644 and PERSON_0953.,0.921,0.744,REL_001530,LIKELY
EVID_002093,,SURVEILLANCE,CDR_AGG_PERSON_0328_PERSON_0897,PERSON_0328,PERSON_0897,2026-06-17 08:07:18,Supporting record for relationship type CALLED between PERSON_0328 and PERSON_0897.,0.687,0.684,REL_002351,WEAK
EVID_002094,,SOCIAL_MEDIA,CDR_AGG_PERSON_0323_PERSON_1168,PERSON_0323,PERSON_1168,2024-10-15 03:14:28,Supporting record for relationship type CALLED between PERSON_0323 and PERSON_1168.,0.84,0.772,REL_001312,LIKELY
EVID_002095,,SURVEILLANCE,ORGREC_ORG_0008,PERSON_1373,ORG_0008,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_1373 and ORG_0008.,0.745,0.801,REL_007001,LIKELY
EVID_002096,,TRANSACTION,CDR_AGG_PERSON_0258_PERSON_0559,PERSON_0258,PERSON_0559,2024-04-22 20:59:13,Supporting record for relationship type CALLED between PERSON_0258 and PERSON_0559.,0.933,0.878,REL_002179,WEAK
EVID_002097,,SURVEILLANCE,TXN_AGG_PERSON_0328_PERSON_0510,PERSON_0328,PERSON_0510,2026-05-30 17:42:11,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0328 and PERSON_0510.,0.864,0.624,REL_005825,WEAK
EVID_002098,,SURVEILLANCE,VEHICLE_00758,PERSON_1039,VEHICLE_00758,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1039 and VEHICLE_00758.,0.661,0.96,REL_007885,CONFIRMED
EVID_002099,,LOCATION_RECORD,CDR_AGG_PERSON_1135_PERSON_1340,PERSON_1135,PERSON_1340,2024-07-04 13:32:02,Supporting record for relationship type CALLED between PERSON_1135 and PERSON_1340.,0.734,0.797,REL_001289,WEAK
EVID_002100,,CDR,CDR_AGG_PERSON_0910_PERSON_1359,PERSON_0910,PERSON_1359,2025-04-13 04:59:05,Supporting record for relationship type CALLED between PERSON_0910 and PERSON_1359.,0.964,0.758,REL_001790,WEAK
EVID_002101,,TRANSACTION,TXN_AGG_PERSON_0135_PERSON_0944,PERSON_0135,PERSON_0944,2025-04-08 22:53:22,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0135 and PERSON_0944.,0.949,0.626,REL_004677,LIKELY
EVID_002102,,SURVEILLANCE,ACCOUNT_00289,PERSON_0669,ACCOUNT_00289,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0669 and ACCOUNT_00289.,0.744,0.566,REL_008656,CONFIRMED
EVID_002103,,TRANSACTION,TXN_AGG_PERSON_0037_PERSON_1499,PERSON_0037,PERSON_1499,2025-01-11 19:26:00,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0037 and PERSON_1499.,0.9,0.549,REL_004205,CONFIRMED
EVID_002104,,TRANSACTION,CDR_AGG_PERSON_0401_PERSON_0651,PERSON_0401,PERSON_0651,2025-10-02 22:37:20,Supporting record for relationship type CALLED between PERSON_0401 and PERSON_0651.,0.941,0.707,REL_003264,WEAK
EVID_002105,,CDR,TXN_AGG_PERSON_0419_PERSON_1308,PERSON_0419,PERSON_1308,2026-03-04 23:23:48,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0419 and PERSON_1308.,0.917,0.662,REL_004284,UNKNOWN
EVID_002106,,SOCIAL_MEDIA,CDR_AGG_PERSON_0636_PERSON_0862,PERSON_0636,PERSON_0862,2024-11-10 18:39:33,Supporting record for relationship type CALLED between PERSON_0636 and PERSON_0862.,0.72,0.59,REL_003136,WEAK
EVID_002107,,CDR,CDR_AGG_PERSON_0038_PERSON_0623,PERSON_0038,PERSON_0623,2025-03-02 10:16:39,Supporting record for relationship type CALLED between PERSON_0038 and PERSON_0623.,0.966,0.64,REL_000427,LIKELY
EVID_002108,,CDR,CDR_AGG_PERSON_0697_PERSON_1475,PERSON_0697,PERSON_1475,2025-04-18 22:45:08,Supporting record for relationship type CALLED between PERSON_0697 and PERSON_1475.,0.961,0.501,REL_001414,WEAK
EVID_002109,,SURVEILLANCE,CDR_AGG_PERSON_0381_PERSON_1218,PERSON_0381,PERSON_1218,2024-03-24 11:14:38,Supporting record for relationship type CALLED between PERSON_0381 and PERSON_1218.,0.836,0.868,REL_002653,LIKELY
EVID_002110,,TRANSACTION,VEHICLE_00239,PERSON_1400,VEHICLE_00239,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1400 and VEHICLE_00239.,0.919,0.536,REL_008111,CONFIRMED
EVID_002111,,SURVEILLANCE,CDR_AGG_PERSON_0748_PERSON_1335,PERSON_0748,PERSON_1335,2025-03-11 02:48:33,Supporting record for relationship type CALLED between PERSON_0748 and PERSON_1335.,0.811,0.94,REL_004062,UNKNOWN
EVID_002112,,CDR,ORGREC_ORG_0268,PERSON_0989,ORG_0268,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0989 and ORG_0268.,0.942,0.976,REL_006880,LIKELY
EVID_002113,,CDR,CDR_AGG_PERSON_0202_PERSON_0599,PERSON_0202,PERSON_0599,2025-06-18 06:41:57,Supporting record for relationship type CALLED between PERSON_0202 and PERSON_0599.,0.859,0.813,REL_000472,UNKNOWN
