location_event_id,timestamp,entity_type,entity_id,tower_id,location_id,source,accuracy,confidence
LOCEV_013963,2024-05-31 05:44:43,PERSON,PERSON_0203,TOWER_0012,LOCATION_0212,TOWER_PING,0.72,0.88
LOCEV_013964,2025-11-23 08:53:01,PHONE,PHONE_00239,TOWER_0043,LOCATION_0173,TOWER_PING,0.62,0.86
LOCEV_013965,2025-05-02 22:01:29,PHONE,PHONE_00730,TOWER_0014,LOCATION_0054,TOWER_PING,0.95,0.69
LOCEV_013966,2026-02-13 01:43:28,PHONE,PHONE_00183,TOWER_0084,LOCATION_0144,TOWER_PING,0.82,0.63
LOCEV_013967,2025-02-11 03:45:16,VEHICLE,VEHICLE_00415,TOWER_0005,LOCATION_0115,TOWER_PING,0.95,0.63
LOCEV_013968,2024-06-30 01:58:38,PHONE,PHONE_01512,TOWER_0119,LOCATION_0229,TOWER_PING,0.56,0.82
LOCEV_013969,2026-02-25 22:58:08,PHONE,PHONE_01043,TOWER_0098,LOCATION_0108,TOWER_PING,0.95,0.81
LOCEV_013970,2024-06-10 02:57:52,PHONE,PHONE_00475,TOWER_0066,LOCATION_0166,TOWER_PING,0.61,0.67
LOCEV_013971,2025-01-02 08:19:51,PHONE,PHONE_00892,TOWER_0093,LOCATION_0113,TOWER_PING,0.8,0.84
LOCEV_013972,2025-07-30 12:56:47,PHONE,PHONE_01867,TOWER_0123,LOCATION_0283,TOWER_PING,0.58,0.61
LOCEV_013973,2025-09-02 10:32:38,PHONE,PHONE_01414,TOWER_0075,LOCATION_0235,TOWER_PING,0.91,0.79
LOCEV_013974,2025-01-02 17:01:02,PHONE,PHONE_01673,TOWER_0105,LOCATION_0155,TOWER_PING,0.55,0.61
LOCEV_013975,2026-01-05 01:09:09,VEHICLE,VEHICLE_00342,TOWER_0087,LOCATION_0097,TOWER_PING,0.88,0.64
LOCEV_013976,2024-11-02 05:48:02,PHONE,PHONE_00164,TOWER_0001,LOCATION_0041,TOWER_PING,0.74,0.84
LOCEV_013977,2024-06-27 10:45:18,PERSON,PERSON_0531,TOWER_0112,LOCATION_0042,TOWER_PING,0.65,0.75
LOCEV_013978,2025-05-03 08:52:25,PHONE,PHONE_01253,TOWER_0085,LOCATION_0145,TOWER_PING,0.76,0.64
LOCEV_013979,2024-12-14 17:20:48,PHONE,PHONE_00786,TOWER_0048,LOCATION_0218,TOWER_PING,0.74,0.69
LOCEV_013980,2025-07-24 19:58:26,PHONE,PHONE_01666,TOWER_0144,LOCATION_0244,TOWER_PING,0.56,0.77
LOCEV_013981,2026-06-26 02:14:32,PHONE,PHONE_00206,TOWER_0034,LOCATION_0134,TOWER_PING,0.93,0.73
LOCEV_013982,2024-02-15 09:59:46,PHONE,PHONE_01177,TOWER_0146,LOCATION_0186,TOWER_PING,0.56,0.89
LOCEV_013983,2024-04-14 08:41:00,PHONE,PHONE_00350,TOWER_0069,LOCATION_0079,TOWER_PING,0.67,0.79
LOCEV_013984,2025-03-05 19:51:27,VEHICLE,VEHICLE_00340,TOWER_0037,LOCATION_0287,TOWER_PING,0.56,0.68
LOCEV_013985,2026-06-09 19:37:41,VEHICLE,VEHICLE_00740,TOWER_0106,LOCATION_0206,TOWER_PING,0.85,0.61
LOCEV_013986,2025-12-25 00:19:21,PHONE,PHONE_01049,TOWER_0018,LOCATION_0268,TOWER_PING,0.93,0.72
LOCEV_013987,2024-06-23 17:24:58,PHONE,PHONE_00520,TOWER_0077,LOCATION_0257,TOWER_PING,0.81,0.86
LOCEV_013988,2026-03-07 02:28:40,PERSON,PERSON_1179,TOWER_0015,LOCATION_0205,TOWER_PING,0.65,0.61
LOCEV_013989,2026-01-03 22:36:29,PERSON,PERSON_0519,TOWER_0023,LOCATION_0253,TOWER_PING,0.9,0.89
LOCEV_013990,2026-04-19 20:10:29,PHONE,PHONE_01402,TOWER_0072,LOCATION_0032,TOWER_PING,0.61,0.71
LOCEV_013991,2025-12-24 01:39:41,VEHICLE,VEHICLE_00509,TOWER_0115,LOCATION_0005,TOWER_PING,0.88,0.78
LOCEV_013992,2025-04-07 18:01:43,VEHICLE,VEHICLE_00689,TOWER_0106,LOCATION_0206,TOWER_PING,0.94,0.89
LOCEV_013993,2024-01-17 04:58:48,VEHICLE,VEHICLE_00043,TOWER_0083,LOCATION_0023,TOWER_PING,0.69,0.8
LOCEV_013994,2025-05-12 20:19:54,PERSON,PERSON_1293,TOWER_0091,LOCATION_0181,TOWER_PING,0.66,0.87
LOCEV_013995,2024-09-12 01:37:49,PERSON,PERSON_0417,TOWER_0131,LOCATION_0171,TOWER_PING,0.88,0.66
LOCEV_013996,2024-08-08 13:53:46,PHONE,PHONE_00735,TOWER_0005,LOCATION_0115,TOWER_PING,0.97,0.72
LOCEV_013997,2025-07-01 12:17:52,VEHICLE,VEHICLE_00758,TOWER_0084,LOCATION_0144,TOWER_PING,0.94,0.78
LOCEV_013998,2025-05-11 16:19:09,PHONE,PHONE_01771,TOWER_0036,LOCATION_0016,TOWER_PING,0.92,0.71
LOCEV_013999,2025-03-09 04:45:03,PERSON,PERSON_0890,TOWER_0111,LOCATION_0061,TOWER_PING,0.8,0.82
LOCEV_014000,2024-08-29 08:40:40,VEHICLE,VEHICLE_00023,TOWER_0023,LOCATION_0253,TOWER_PING,0.88,0.75
LOCEV_014001,2024-08-05 06:05:19,PHONE,PHONE_02019,TOWER_0016,LOCATION_0196,TOWER_PING,0.63,0.88
LOCEV_014002,2024-12-25 14:52:17,PHONE,PHONE_01246,TOWER_0129,LOCATION_0169,TOWER_PING,0.57,0.84
LOCEV_014003,2025-06-27 11:17:11,PHONE,PHONE_01580,TOWER_0080,LOCATION_0190,TOWER_PING,0.69,0.73
LOCEV_014004,2025-01-22 00:04:02,PHONE,PHONE_01985,TOWER_0132,LOCATION_0032,TOWER_PING,0.7,0.73
LOCEV_014005,2024-01-08 12:15:21,VEHICLE,VEHICLE_00752,TOWER_0101,LOCATION_0281,TOWER_PING,0.94,0.79
LOCEV_014006,2024-03-25 01:59:27,PHONE,PHONE_01578,TOWER_0040,LOCATION_0300,TOWER_PING,0.54,0.81
LOCEV_014007,2025-12-03 07:14:52,PHONE,PHONE_01326,TOWER_0074,LOCATION_0144,TOWER_PING,0.6,0.69
LOCEV_014008,2026-05-21 21:52:32,PHONE,PHONE_00832,TOWER_0021,LOCATION_0011,TOWER_PING,0.66,0.74
LOCEV_014009,2025-09-13 03:15:48,PHONE,PHONE_01808,TOWER_0059,LOCATION_0299,TOWER_PING,0.76,0.67
LOCEV_014010,2026-05-13 10:13:33,PHONE,PHONE_01252,TOWER_0025,LOCATION_0205,TOWER_PING,0.51,0.85
LOCEV_014011,2024-08-17 11:09:44,PHONE,PHONE_00220,TOWER_0137,LOCATION_0277,TOWER_PING,0.76,0.67
LOCEV_014012,2026-02-11 15:44:43,VEHICLE,VEHICLE_00131,TOWER_0111,LOCATION_0061,TOWER_PING,0.88,0.89
LOCEV_014013,2024-03-12 15:58:35,VEHICLE,VEHICLE_00590,TOWER_0031,LOCATION_0151,TOWER_PING,0.59,0.85
LOCEV_014014,2025-01-08 14:17:50,PHONE,PHONE_00930,TOWER_0010,LOCATION_0110,TOWER_PING,0.79,0.8
LOCEV_014015,2024-03-17 02:08:17,PHONE,PHONE_01193,TOWER_0095,LOCATION_0265,TOWER_PING,0.9,0.73
LOCEV_014016,2026-01-26 08:52:35,PHONE,PHONE_00910,TOWER_0138,LOCATION_0248,TOWER_PING,0.61,0.79
LOCEV_014017,2024-06-10 19:06:59,PHONE,PHONE_01551,TOWER_0122,LOCATION_0182,TOWER_PING,0.74,0.69
LOCEV_014018,2024-04-23 04:39:04,PHONE,PHONE_00079,TOWER_0044,LOCATION_0154,TOWER_PING,0.93,0.9
LOCEV_014019,2026-06-21 17:25:56,PHONE,PHONE_01544,TOWER_0032,LOCATION_0222,TOWER_PING,0.62,0.8
LOCEV_014020,2025-01-21 15:22:52,VEHICLE,VEHICLE_00256,TOWER_0133,LOCATION_0113,TOWER_PING,0.75,0.63
LOCEV_014021,2025-10-30 07:07:19,PHONE,PHONE_01412,TOWER_0038,LOCATION_0188,TOWER_PING,0.7,0.82
LOCEV_014022,2025-05-21 03:12:14,VEHICLE,VEHICLE_00202,TOWER_0022,LOCATION_0282,TOWER_PING,0.92,0.77
LOCEV_014023,2025-03-02 10:51:09,VEHICLE,VEHICLE_00491,TOWER_0077,LOCATION_0257,TOWER_PING,0.82,0.7
LOCEV_014024,2025-07-04 05:53:13,PHONE,PHONE_00945,TOWER_0075,LOCATION_0235,TOWER_PING,0.72,0.78
LOCEV_014025,2024-12-18 02:01:54,PHONE,PHONE_00941,TOWER_0054,LOCATION_0174,TOWER_PING,0.72,0.71
LOCEV_014026,2024-06-12 08:48:49,PHONE,PHONE_00567,TOWER_0069,LOCATION_0079,TOWER_PING,0.67,0.61
LOCEV_014027,2025-12-19 19:50:47,PERSON,PERSON_1373,TOWER_0060,LOCATION_0300,TOWER_PING,0.93,0.86
LOCEV_014028,2025-04-20 18:27:53,VEHICLE,VEHICLE_00440,TOWER_0123,LOCATION_0283,TOWER_PING,0.52,0.71
LOCEV_014029,2025-02-17 01:08:20,VEHICLE,VEHICLE_00601,TOWER_0009,LOCATION_0009,TOWER_PING,0.75,0.66
LOCEV_014030,2024-02-17 20:59:50,PHONE,PHONE_01346,TOWER_0121,LOCATION_0011,TOWER_PING,0.94,0.72
LOCEV_014031,2024-04-18 05:32:09,PHONE,PHONE_01050,TOWER_0033,LOCATION_0263,TOWER_PING,0.58,0.8
LOCEV_014032,2024-11-23 22:33:02,VEHICLE,VEHICLE_00391,TOWER_0093,LOCATION_0113,TOWER_PING,0.79,0.75
LOCEV_014033,2025-10-13 02:13:37,PHONE,PHONE_01426,TOWER_0094,LOCATION_0274,TOWER_PING,0.89,0.73
LOCEV_014034,2025-01-27 21:59:20,PERSON,PERSON_0139,TOWER_0123,LOCATION_0283,TOWER_PING,0.52,0.79
LOCEV_014035,2025-07-01 01:07:49,VEHICLE,VEHICLE_00067,TOWER_0080,LOCATION_0190,TOWER_PING,0.84,0.67
LOCEV_014036,2024-06-19 16:45:28,PHONE,PHONE_00041,TOWER_0103,LOCATION_0113,TOWER_PING,0.53,0.64
LOCEV_014037,2025-09-02 14:20:30,VEHICLE,VEHICLE_00545,TOWER_0090,LOCATION_0110,TOWER_PING,0.68,0.68
LOCEV_014038,2026-01-19 10:04:38,VEHICLE,VEHICLE_00123,TOWER_0028,LOCATION_0158,TOWER_PING,0.72,0.7
LOCEV_014039,2024-01-06 21:23:20,PHONE,PHONE_00807,TOWER_0094,LOCATION_0274,TOWER_PING,0.58,0.66
LOCEV_014040,2025-02-17 14:59:57,VEHICLE,VEHICLE_00307,TOWER_0126,LOCATION_0036,TOWER_PING,0.91,0.7
LOCEV_014041,2025-05-07 16:03:56,PHONE,PHONE_00442,TOWER_0100,LOCATION_0090,TOWER_PING,0.83,0.73
LOCEV_014042,2024-05-31 08:03:47,VEHICLE,VEHICLE_00466,TOWER_0076,LOCATION_0056,TOWER_PING,0.71,0.61
LOCEV_014043,2025-01-06 14:31:09,VEHICLE,VEHICLE_00489,TOWER_0141,LOCATION_0141,TOWER_PING,0.57,0.74
LOCEV_014044,2026-05-16 09:56:26,PERSON,PERSON_0042,TOWER_0028,LOCATION_0158,TOWER_PING,0.67,0.62
LOCEV_014045,2025-09-02 12:47:17,VEHICLE,VEHICLE_00327,TOWER_0142,LOCATION_0272,TOWER_PING,0.51,0.81
LOCEV_014046,2024-01-18 00:33:50,PERSON,PERSON_1041,TOWER_0130,LOCATION_0230,TOWER_PING,0.91,0.84
LOCEV_014047,2026-01-06 08:54:36,VEHICLE,VEHICLE_00456,TOWER_0150,LOCATION_0200,TOWER_PING,0.88,0.7
LOCEV_014048,2024-10-18 10:31:19,VEHICLE,VEHICLE_00692,TOWER_0052,LOCATION_0012,TOWER_PING,0.61,0.86
LOCEV_014049,2024-05-02 08:58:34,PHONE,PHONE_01511,TOWER_0001,LOCATION_0041,TOWER_PING,0.81,0.87
LOCEV_014050,2025-04-30 18:52:22,PERSON,PERSON_1023,TOWER_0098,LOCATION_0108,TOWER_PING,0.88,0.88
LOCEV_014051,2026-03-03 12:35:55,PHONE,PHONE_01335,TOWER_0067,LOCATION_0227,TOWER_PING,0.75,0.84
LOCEV_014052,2025-05-11 10:19:54,PHONE,PHONE_01406,TOWER_0106,LOCATION_0206,TOWER_PING,0.66,0.81
LOCEV_014053,2024-10-14 09:01:37,PHONE,PHONE_00661,TOWER_0114,LOCATION_0074,TOWER_PING,0.58,0.7
LOCEV_014054,2025-10-02 16:25:35,PERSON,PERSON_0397,TOWER_0085,LOCATION_0145,TOWER_PING,0.91,0.79
LOCEV_014055,2025-07-14 04:31:22,PHONE,PHONE_00237,TOWER_0016,LOCATION_0196,TOWER_PING,0.9,0.67
LOCEV_014056,2026-01-01 07:18:55,PERSON,PERSON_1125,TOWER_0002,LOCATION_0142,TOWER_PING,0.57,0.81
LOCEV_014057,2025-01-22 15:10:54,PHONE,PHONE_01926,TOWER_0126,LOCATION_0036,TOWER_PING,0.86,0.71
LOCEV_014058,2024-04-04 19:43:08,VEHICLE,VEHICLE_00660,TOWER_0013,LOCATION_0283,TOWER_PING,0.63,0.88
LOCEV_014059,2025-08-07 18:30:01,PHONE,PHONE_00230,TOWER_0123,LOCATION_0283,TOWER_PING,0.65,0.89
LOCEV_014060,2024-04-29 09:48:25,PHONE,PHONE_00961,TOWER_0038,LOCATION_0188,TOWER_PING,0.62,0.62
LOCEV_014061,2024-01-22 23:37:59,VEHICLE,VEHICLE_00009,TOWER_0078,LOCATION_0068,TOWER_PING,0.69,0.85
LOCEV_014062,2025-05-13 15:38:39,PHONE,PHONE_00762,TOWER_0024,LOCATION_0094,TOWER_PING,0.61,0.64
LOCEV_014063,2025-07-29 06:46:34,VEHICLE,VEHICLE_00627,TOWER_0147,LOCATION_0227,TOWER_PING,0.53,0.89
LOCEV_014064,2025-09-07 16:51:17,PHONE,PHONE_00587,TOWER_0123,LOCATION_0283,TOWER_PING,0.61,0.85
LOCEV_014065,2025-02-12 21:17:53,PHONE,PHONE_00422,TOWER_0021,LOCATION_0011,TOWER_PING,0.67,0.68
LOCEV_014066,2024-11-06 04:42:49,PHONE,PHONE_00275,TOWER_0101,LOCATION_0281,TOWER_PING,0.54,0.81
LOCEV_014067,2026-04-17 06:15:44,VEHICLE,VEHICLE_00461,TOWER_0020,LOCATION_0090,TOWER_PING,0.85,0.63
LOCEV_014068,2026-01-02 22:43:10,PHONE,PHONE_00342,TOWER_0077,LOCATION_0257,TOWER_PING,0.86,0.83
LOCEV_014069,2024-06-13 18:58:59,PHONE,PHONE_00219,TOWER_0128,LOCATION_0028,TOWER_PING,0.64,0.67
LOCEV_014070,2024-10-20 00:25:52,VEHICLE,VEHICLE_00631,TOWER_0070,LOCATION_0020,TOWER_PING,0.61,0.8
LOCEV_014071,2026-05-22 08:15:44,VEHICLE,VEHICLE_00721,TOWER_0068,LOCATION_0138,TOWER_PING,0.77,0.68
LOCEV_014072,2026-03-30 15:00:42,PHONE,PHONE_00872,TOWER_0108,LOCATION_0298,TOWER_PING,0.89,0.88
LOCEV_014073,2025-03-25 00:50:27,VEHICLE,VEHICLE_00496,TOWER_0110,LOCATION_0160,TOWER_PING,0.75,0.62
LOCEV_014074,2026-01-20 19:57:45,VEHICLE,VEHICLE_00312,TOWER_0095,LOCATION_0265,TOWER_PING,0.96,0.69
LOCEV_014075,2025-02-27 22:57:42,VEHICLE,VEHICLE_00589,TOWER_0050,LOCATION_0290,TOWER_PING,0.81,0.73
LOCEV_014076,2024-02-06 00:39:00,VEHICLE,VEHICLE_00377,TOWER_0080,LOCATION_0190,TOWER_PING,0.65,0.9
LOCEV_014077,2025-08-30 11:22:34,PHONE,PHONE_00688,TOWER_0007,LOCATION_0127,TOWER_PING,0.92,0.78
LOCEV_014078,2024-10-01 18:10:23,PHONE,PHONE_01531,TOWER_0132,LOCATION_0032,TOWER_PING,0.61,0.82
LOCEV_014079,2025-08-03 19:09:02,VEHICLE,VEHICLE_00423,TOWER_0008,LOCATION_0278,TOWER_PING,0.77,0.89
LOCEV_014080,2025-07-08 23:03:54,PHONE,PHONE_00332,TOWER_0049,LOCATION_0249,TOWER_PING,0.88,0.73
LOCEV_014081,2025-12-21 07:34:21,PHONE,PHONE_01377,TOWER_0074,LOCATION_0144,TOWER_PING,0.7,0.87
LOCEV_014082,2024-11-15 13:29:24,PERSON,PERSON_0821,TOWER_0038,LOCATION_0188,TOWER_PING,0.55,0.64
LOCEV_014083,2024-09-03 21:53:05,PHONE,PHONE_00735,TOWER_0080,LOCATION_0190,TOWER_PING,0.61,0.63
LOCEV_014084,2026-04-07 21:51:38,VEHICLE,VEHICLE_00678,TOWER_0045,LOCATION_0065,TOWER_PING,0.85,0.85
LOCEV_014085,2024-02-23 19:56:43,PHONE,PHONE_00916,TOWER_0122,LOCATION_0182,TOWER_PING,0.61,0.86
LOCEV_014086,2026-03-30 02:26:31,PERSON,PERSON_0366,TOWER_0026,LOCATION_0186,TOWER_PING,0.95,0.67
LOCEV_014087,2024-05-31 12:43:07,PERSON,PERSON_1457,TOWER_0046,LOCATION_0166,TOWER_PING,0.8,0.84
LOCEV_014088,2026-05-09 10:00:48,PHONE,PHONE_00801,TOWER_0144,LOCATION_0244,TOWER_PING,0.62,0.69
LOCEV_014089,2025-01-18 18:37:34,VEHICLE,VEHICLE_00249,TOWER_0136,LOCATION_0266,TOWER_PING,0.53,0.68
LOCEV_014090,2026-05-13 21:12:27,PHONE,PHONE_00094,TOWER_0075,LOCATION_0235,TOWER_PING,0.52,0.76
LOCEV_014091,2026-06-22 07:16:11,PHONE,PHONE_00424,TOWER_0109,LOCATION_0159,TOWER_PING,0.58,0.66
LOCEV_014092,2024-03-16 08:02:04,PHONE,PHONE_00759,TOWER_0016,LOCATION_0196,TOWER_PING,0.75,0.64
LOCEV_014093,2024-04-16 05:17:39,PERSON,PERSON_0074,TOWER_0010,LOCATION_0110,TOWER_PING,0.7,0.75
LOCEV_014094,2026-06-16 19:24:04,PHONE,PHONE_00414,TOWER_0048,LOCATION_0218,TOWER_PING,0.69,0.78
LOCEV_014095,2025-11-01 14:09:31,PHONE,PHONE_01750,TOWER_0102,LOCATION_0112,TOWER_PING,0.97,0.81
LOCEV_014096,2024-06-30 23:11:37,PHONE,PHONE_01687,TOWER_0111,LOCATION_0061,TOWER_PING,0.73,0.89
LOCEV_014097,2024-11-16 21:05:14,PHONE,PHONE_01470,TOWER_0141,LOCATION_0141,TOWER_PING,0.81,0.72
LOCEV_014098,2026-05-31 00:53:11,PHONE,PHONE_00146,TOWER_0134,LOCATION_0164,TOWER_PING,0.84,0.83
LOCEV_014099,2026-05-29 14:04:49,VEHICLE,VEHICLE_00470,TOWER_0072,LOCATION_0032,TOWER_PING,0.96,0.7
LOCEV_014100,2024-02-27 07:35:47,PERSON,PERSON_1261,TOWER_0022,LOCATION_0282,TOWER_PING,0.87,0.66
LOCEV_014101,2026-02-11 05:27:20,VEHICLE,VEHICLE_00336,TOWER_0099,LOCATION_0109,TOWER_PING,0.62,0.63
LOCEV_014102,2024-10-03 20:37:24,VEHICLE,VEHICLE_00458,TOWER_0097,LOCATION_0237,TOWER_PING,0.6,0.72
LOCEV_014103,2024-06-16 14:50:49,VEHICLE,VEHICLE_00686,TOWER_0039,LOCATION_0219,TOWER_PING,0.68,0.79
LOCEV_014104,2025-12-19 15:44:17,VEHICLE,VEHICLE_00683,TOWER_0122,LOCATION_0182,TOWER_PING,0.71,0.8
LOCEV_014105,2026-04-11 04:54:29,PHONE,PHONE_01565,TOWER_0140,LOCATION_0080,TOWER_PING,0.81,0.8
LOCEV_014106,2024-04-20 12:59:50,PHONE,PHONE_01080,TOWER_0096,LOCATION_0056,TOWER_PING,0.77,0.76
LOCEV_014107,2025-05-20 03:21:15,PHONE,PHONE_00910,TOWER_0023,LOCATION_0253,TOWER_PING,0.71,0.75
LOCEV_014108,2026-03-31 23:38:42,PHONE,PHONE_01513,TOWER_0008,LOCATION_0278,TOWER_PING,0.95,0.83
LOCEV_014109,2025-12-14 06:58:12,PHONE,PHONE_00782,TOWER_0140,LOCATION_0080,TOWER_PING,0.93,0.84
LOCEV_014110,2024-01-09 00:43:54,PHONE,PHONE_01130,TOWER_0096,LOCATION_0056,TOWER_PING,0.8,0.71
LOCEV_014111,2025-01-25 02:06:30,PHONE,PHONE_02016,TOWER_0135,LOCATION_0045,TOWER_PING,0.83,0.66
LOCEV_014112,2026-04-26 04:44:03,PERSON,PERSON_1149,TOWER_0073,LOCATION_0153,TOWER_PING,0.66,0.65
LOCEV_014113,2026-05-06 01:54:33,PHONE,PHONE_01603,TOWER_0147,LOCATION_0227,TOWER_PING,0.87,0.75
LOCEV_014114,2025-07-27 01:25:12,PHONE,PHONE_00852,TOWER_0003,LOCATION_0003,TOWER_PING,0.97,0.72
LOCEV_014115,2025-02-10 10:12:59,PHONE,PHONE_01997,TOWER_0089,LOCATION_0139,TOWER_PING,0.87,0.71
LOCEV_014116,2024-03-21 15:59:00,VEHICLE,VEHICLE_00426,TOWER_0137,LOCATION_0277,TOWER_PING,0.81,0.64
LOCEV_014117,2025-12-02 18:52:16,PERSON,PERSON_1161,TOWER_0132,LOCATION_0032,TOWER_PING,0.97,0.89
LOCEV_014118,2025-07-15 23:11:03,VEHICLE,VEHICLE_00160,TOWER_0129,LOCATION_0169,TOWER_PING,0.6,0.64
LOCEV_014119,2024-03-16 06:09:33,VEHICLE,VEHICLE_00426,TOWER_0059,LOCATION_0299,TOWER_PING,0.87,0.75
LOCEV_014120,2026-03-31 05:10:16,PHONE,PHONE_01364,TOWER_0076,LOCATION_0056,TOWER_PING,0.82,0.81
LOCEV_014121,2024-03-16 08:07:14,PHONE,PHONE_00260,TOWER_0148,LOCATION_0018,TOWER_PING,0.92,0.84
LOCEV_014122,2024-11-02 07:33:57,PHONE,PHONE_00417,TOWER_0055,LOCATION_0225,TOWER_PING,0.92,0.71
LOCEV_014123,2024-03-11 15:21:37,PHONE,PHONE_00525,TOWER_0005,LOCATION_0115,TOWER_PING,0.75,0.74
LOCEV_014124,2025-07-04 22:14:19,VEHICLE,VEHICLE_00638,TOWER_0029,LOCATION_0299,TOWER_PING,0.8,0.69
LOCEV_014125,2025-05-02 05:39:29,PHONE,PHONE_00051,TOWER_0032,LOCATION_0222,TOWER_PING,0.92,0.6
LOCEV_014126,2026-03-31 14:32:45,PHONE,PHONE_01137,TOWER_0147,LOCATION_0227,TOWER_PING,0.61,0.89
LOCEV_014127,2024-09-17 10:22:46,VEHICLE,VEHICLE_00425,TOWER_0119,LOCATION_0229,TOWER_PING,0.92,0.67
LOCEV_014128,2025-07-30 16:11:08,PHONE,PHONE_00471,TOWER_0048,LOCATION_0218,TOWER_PING,0.84,0.63
LOCEV_014129,2025-09-11 20:43:47,PHONE,PHONE_00467,TOWER_0051,LOCATION_0231,TOWER_PING,0.77,0.8
LOCEV_014130,2025-05-02 03:11:09,VEHICLE,VEHICLE_00344,TOWER_0009,LOCATION_0009,TOWER_PING,0.79,0.67
LOCEV_014131,2025-04-02 22:03:24,PHONE,PHONE_00342,TOWER_0034,LOCATION_0134,TOWER_PING,0.52,0.86
LOCEV_014132,2026-04-09 22:37:29,PHONE,PHONE_01639,TOWER_0137,LOCATION_0277,TOWER_PING,0.69,0.61
LOCEV_014133,2024-07-28 08:48:02,VEHICLE,VEHICLE_00211,TOWER_0130,LOCATION_0230,TOWER_PING,0.71,0.71
LOCEV_014134,2024-01-08 13:10:32,PHONE,PHONE_01275,TOWER_0022,LOCATION_0282,TOWER_PING,0.77,0.6
LOCEV_014135,2024-08-04 10:11:44,PERSON,PERSON_0711,TOWER_0099,LOCATION_0109,TOWER_PING,0.92,0.69
LOCEV_014136,2025-12-12 21:58:44,VEHICLE,VEHICLE_00465,TOWER_0002,LOCATION_0142,TOWER_PING,0.82,0.77
LOCEV_014137,2026-03-09 22:22:25,PERSON,PERSON_0722,TOWER_0072,LOCATION_0032,TOWER_PING,0.53,0.74
LOCEV_014138,2025-12-27 03:39:33,PHONE,PHONE_01100,TOWER_0001,LOCATION_0041,TOWER_PING,0.92,0.77
LOCEV_014139,2024-12-08 13:22:03,VEHICLE,VEHICLE_00422,TOWER_0053,LOCATION_0053,TOWER_PING,0.57,0.87
LOCEV_014140,2026-05-16 05:41:33,PHONE,PHONE_00602,TOWER_0141,LOCATION_0141,TOWER_PING,0.68,0.61
LOCEV_014141,2024-01-14 02:46:28,VEHICLE,VEHICLE_00505,TOWER_0017,LOCATION_0197,TOWER_PING,0.81,0.77
LOCEV_014142,2026-01-10 19:03:40,PERSON,PERSON_0217,TOWER_0142,LOCATION_0272,TOWER_PING,0.72,0.81
LOCEV_014143,2025-10-28 07:00:00,VEHICLE,VEHICLE_00370,TOWER_0068,LOCATION_0138,TOWER_PING,0.81,0.84
LOCEV_014144,2024-07-15 13:17:06,PHONE,PHONE_01889,TOWER_0089,LOCATION_0139,TOWER_PING,0.61,0.81
LOCEV_014145,2025-06-23 07:20:23,PHONE,PHONE_00054,TOWER_0122,LOCATION_0182,TOWER_PING,0.78,0.73
LOCEV_014146,2024-09-20 08:06:49,PHONE,PHONE_00136,TOWER_0095,LOCATION_0265,TOWER_PING,0.56,0.83
LOCEV_014147,2024-08-14 07:11:42,VEHICLE,VEHICLE_00137,TOWER_0055,LOCATION_0225,TOWER_PING,0.94,0.8
LOCEV_014148,2026-06-01 20:36:59,PERSON,PERSON_0751,TOWER_0070,LOCATION_0020,TOWER_PING,0.51,0.66
LOCEV_014149,2026-06-20 02:31:23,PHONE,PHONE_00100,TOWER_0148,LOCATION_0018,TOWER_PING,0.61,0.7
LOCEV_014150,2024-01-13 17:16:58,PHONE,PHONE_01966,TOWER_0012,LOCATION_0212,TOWER_PING,0.87,0.72
LOCEV_014151,2025-03-24 19:35:30,PHONE,PHONE_00232,TOWER_0100,LOCATION_0090,TOWER_PING,0.66,0.81
LOCEV_014152,2024-11-05 19:40:03,PHONE,PHONE_00731,TOWER_0145,LOCATION_0075,TOWER_PING,0.57,0.87
LOCEV_014153,2025-04-14 16:37:05,PHONE,PHONE_01969,TOWER_0089,LOCATION_0139,TOWER_PING,0.89,0.71
LOCEV_014154,2025-04-28 00:52:11,PHONE,PHONE_00884,TOWER_0028,LOCATION_0158,TOWER_PING,0.93,0.89
LOCEV_014155,2025-05-01 18:49:48,PHONE,PHONE_01827,TOWER_0019,LOCATION_0249,TOWER_PING,0.96,0.68
LOCEV_014156,2024-08-29 05:01:42,VEHICLE,VEHICLE_00429,TOWER_0144,LOCATION_0244,TOWER_PING,0.83,0.8
LOCEV_014157,2025-08-09 13:43:24,PHONE,PHONE_01150,TOWER_0138,LOCATION_0248,TOWER_PING,0.76,0.61
LOCEV_014158,2025-08-18 23:11:38,VEHICLE,VEHICLE_00098,TOWER_0008,LOCATION_0278,TOWER_PING,0.7,0.86
LOCEV_014159,2024-07-17 20:40:01,PHONE,PHONE_01981,TOWER_0040,LOCATION_0300,TOWER_PING,0.57,0.79
LOCEV_014160,2026-06-25 08:35:11,PHONE,PHONE_01861,TOWER_0048,LOCATION_0218,TOWER_PING,0.91,0.8
LOCEV_014161,2026-01-27 02:03:37,VEHICLE,VEHICLE_00647,TOWER_0030,LOCATION_0220,TOWER_PING,0.93,0.77
LOCEV_014162,2025-08-31 19:31:32,VEHICLE,VEHICLE_00264,TOWER_0067,LOCATION_0227,TOWER_PING,0.66,0.87
LOCEV_014163,2025-02-03 08:46:43,PHONE,PHONE_00804,TOWER_0127,LOCATION_0207,TOWER_PING,0.93,0.89
