relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,first_seen,last_seen,frequency,confidence,source_record_id,evidence_count,ground_truth_status
REL_006518,PERSON_0573,PERSON,CASE_0106,CASE,APPEARED_IN_CASE,2024-12-30 13:16:01,2024-12-30 13:16:01,1,0.73,FIR_0106,1,CONFIRMED
REL_006519,PERSON_0778,PERSON,CASE_0107,CASE,APPEARED_IN_CASE,2025-10-01 08:56:56,2025-10-01 08:56:56,1,0.92,FIR_0107,1,CONFIRMED
REL_006520,PERSON_1448,PERSON,CASE_0108,CASE,APPEARED_IN_CASE,2024-11-09 00:36:26,2024-11-09 00:36:26,1,0.74,FIR_0108,1,CONFIRMED
REL_006521,PERSON_0086,PERSON,CASE_0109,CASE,APPEARED_IN_CASE,2025-07-04 08:53:45,2025-07-04 08:53:45,1,0.89,FIR_0109,1,CONFIRMED
REL_006522,PERSON_1111,PERSON,CASE_0110,CASE,APPEARED_IN_CASE,2025-09-03 00:07:39,2025-09-03 00:07:39,1,0.77,FIR_0110,1,CONFIRMED
REL_006523,PERSON_1463,PERSON,CASE_0111,CASE,APPEARED_IN_CASE,2024-08-06 11:20:56,2024-08-06 11:20:56,1,0.84,FIR_0111,1,CONFIRMED
REL_006524,PERSON_1110,PERSON,CASE_0112,CASE,APPEARED_IN_CASE,2025-03-02 23:20:54,2025-03-02 23:20:54,1,0.78,FIR_0112,1,CONFIRMED
REL_006525,PERSON_1308,PERSON,CASE_0113,CASE,APPEARED_IN_CASE,2026-01-30 09:40:40,2026-01-30 09:40:40,1,0.74,FIR_0113,1,CONFIRMED
REL_006526,PERSON_1048,PERSON,CASE_0114,CASE,APPEARED_IN_CASE,2025-06-18 20:07:54,2025-06-18 20:07:54,1,0.77,FIR_0114,1,CONFIRMED
REL_006527,PERSON_1189,PERSON,CASE_0115,CASE,APPEARED_IN_CASE,2025-02-23 19:27:12,2025-02-23 19:27:12,1,0.76,FIR_0115,1,CONFIRMED
REL_006528,PERSON_1260,PERSON,CASE_0116,CASE,APPEARED_IN_CASE,2025-07-10 10:50:47,2025-07-10 10:50:47,1,0.77,FIR_0116,1,CONFIRMED
REL_006529,PERSON_1394,PERSON,CASE_0117,CASE,APPEARED_IN_CASE,2025-02-18 05:31:43,2025-02-18 05:31:43,1,0.75,FIR_0117,1,CONFIRMED
REL_006530,PERSON_0181,PERSON,CASE_0118,CASE,APPEARED_IN_CASE,2026-03-23 07:22:56,2026-03-23 07:22:56,1,0.8,FIR_0118,1,CONFIRMED
REL_006531,PERSON_0446,PERSON,CASE_0119,CASE,APPEARED_IN_CASE,2025-06-21 19:25:37,2025-06-21 19:25:37,1,0.85,FIR_0119,1,CONFIRMED
REL_006532,PERSON_1425,PERSON,CASE_0120,CASE,APPEARED_IN_CASE,2025-11-02 07:31:41,2025-11-02 07:31:41,1,0.9,FIR_0120,1,CONFIRMED
REL_006533,PERSON_0564,PERSON,CASE_0121,CASE,APPEARED_IN_CASE,2025-05-07 05:48:31,2025-05-07 05:48:31,1,0.83,FIR_0121,1,CONFIRMED
REL_006534,PERSON_1367,PERSON,CASE_0122,CASE,APPEARED_IN_CASE,2026-02-25 13:17:44,2026-02-25 13:17:44,1,0.75,FIR_0122,1,CONFIRMED
REL_006535,PERSON_0656,PERSON,CASE_0123,CASE,APPEARED_IN_CASE,2026-04-12 05:45:41,2026-04-12 05:45:41,1,0.79,FIR_0123,1,CONFIRMED
REL_006536,PERSON_0063,PERSON,CASE_0124,CASE,APPEARED_IN_CASE,2024-07-29 16:46:21,2024-07-29 16:46:21,1,0.78,FIR_0124,1,CONFIRMED
REL_006537,PERSON_0492,PERSON,CASE_0125,CASE,APPEARED_IN_CASE,2025-10-09 07:18:28,2025-10-09 07:18:28,1,0.92,FIR_0125,1,CONFIRMED
REL_006538,PERSON_0115,PERSON,CASE_0126,CASE,APPEARED_IN_CASE,2024-10-05 07:25:44,2024-10-05 07:25:44,1,0.95,FIR_0126,1,CONFIRMED
REL_006539,PERSON_0528,PERSON,CASE_0127,CASE,APPEARED_IN_CASE,2025-08-31 04:49:41,2025-08-31 04:49:41,1,0.73,FIR_0127,1,CONFIRMED
REL_006540,PERSON_0439,PERSON,CASE_0128,CASE,APPEARED_IN_CASE,2025-05-20 13:24:37,2025-05-20 13:24:37,1,0.94,FIR_0128,1,CONFIRMED
REL_006541,PERSON_0005,PERSON,CASE_0129,CASE,APPEARED_IN_CASE,2024-09-06 07:00:23,2024-09-06 07:00:23,1,0.88,FIR_0129,1,CONFIRMED
REL_006542,PERSON_0737,PERSON,CASE_0130,CASE,APPEARED_IN_CASE,2025-06-08 16:20:06,2025-06-08 16:20:06,1,0.92,FIR_0130,1,CONFIRMED
REL_006543,PERSON_0103,PERSON,CASE_0131,CASE,APPEARED_IN_CASE,2025-03-10 01:24:45,2025-03-10 01:24:45,1,0.76,FIR_0131,1,CONFIRMED
REL_006544,PERSON_1454,PERSON,CASE_0132,CASE,APPEARED_IN_CASE,2026-01-18 06:32:56,2026-01-18 06:32:56,1,0.74,FIR_0132,1,CONFIRMED
REL_006545,PERSON_0208,PERSON,CASE_0133,CASE,APPEARED_IN_CASE,2025-08-23 22:16:31,2025-08-23 22:16:31,1,0.7,FIR_0133,1,CONFIRMED
REL_006546,PERSON_0322,PERSON,CASE_0134,CASE,APPEARED_IN_CASE,2026-01-27 14:22:36,2026-01-27 14:22:36,1,0.79,FIR_0134,1,CONFIRMED
REL_006547,PERSON_0597,PERSON,CASE_0135,CASE,APPEARED_IN_CASE,2026-01-23 09:27:42,2026-01-23 09:27:42,1,0.86,FIR_0135,1,CONFIRMED
REL_006548,PERSON_1141,PERSON,CASE_0136,CASE,APPEARED_IN_CASE,2025-09-08 04:06:25,2025-09-08 04:06:25,1,0.76,FIR_0136,1,CONFIRMED
REL_006549,PERSON_0271,PERSON,CASE_0137,CASE,APPEARED_IN_CASE,2024-06-11 15:28:09,2024-06-11 15:28:09,1,0.88,FIR_0137,1,CONFIRMED
REL_006550,PERSON_0944,PERSON,CASE_0138,CASE,APPEARED_IN_CASE,2025-06-19 08:15:19,2025-06-19 08:15:19,1,0.86,FIR_0138,1,CONFIRMED
REL_006551,PERSON_0305,PERSON,CASE_0139,CASE,APPEARED_IN_CASE,2024-07-17 17:48:31,2024-07-17 17:48:31,1,0.75,FIR_0139,1,CONFIRMED
REL_006552,PERSON_0045,PERSON,CASE_0140,CASE,APPEARED_IN_CASE,2024-12-08 10:24:19,2024-12-08 10:24:19,1,0.87,FIR_0140,1,CONFIRMED
REL_006553,PERSON_1180,PERSON,CASE_0141,CASE,APPEARED_IN_CASE,2026-04-25 20:12:21,2026-04-25 20:12:21,1,0.84,FIR_0141,1,CONFIRMED
REL_006554,PERSON_0255,PERSON,CASE_0142,CASE,APPEARED_IN_CASE,2026-02-22 23:08:31,2026-02-22 23:08:31,1,0.9,FIR_0142,1,CONFIRMED
REL_006555,PERSON_0795,PERSON,CASE_0143,CASE,APPEARED_IN_CASE,2025-01-24 19:56:41,2025-01-24 19:56:41,1,0.72,FIR_0143,1,CONFIRMED
REL_006556,PERSON_1085,PERSON,CASE_0144,CASE,APPEARED_IN_CASE,2026-01-09 11:17:42,2026-01-09 11:17:42,1,0.91,FIR_0144,1,CONFIRMED
REL_006557,PERSON_1254,PERSON,CASE_0145,CASE,APPEARED_IN_CASE,2025-02-17 20:56:41,2025-02-17 20:56:41,1,0.72,FIR_0145,1,CONFIRMED
REL_006558,PERSON_1052,PERSON,CASE_0146,CASE,APPEARED_IN_CASE,2026-03-21 12:38:24,2026-03-21 12:38:24,1,0.94,FIR_0146,1,CONFIRMED
REL_006559,PERSON_0546,PERSON,CASE_0147,CASE,APPEARED_IN_CASE,2025-02-22 11:42:07,2025-02-22 11:42:07,1,0.93,FIR_0147,1,CONFIRMED
REL_006560,PERSON_1404,PERSON,CASE_0148,CASE,APPEARED_IN_CASE,2025-11-20 23:00:51,2025-11-20 23:00:51,1,0.89,FIR_0148,1,CONFIRMED
REL_006561,PERSON_0520,PERSON,CASE_0149,CASE,APPEARED_IN_CASE,2024-10-22 06:25:26,2024-10-22 06:25:26,1,0.89,FIR_0149,1,CONFIRMED
REL_006562,PERSON_0989,PERSON,CASE_0150,CASE,APPEARED_IN_CASE,2024-07-20 02:33:38,2024-07-20 02:33:38,1,0.94,FIR_0150,1,CONFIRMED
REL_006563,PERSON_1481,PERSON,CASE_0151,CASE,APPEARED_IN_CASE,2024-10-31 17:20:52,2024-10-31 17:20:52,1,0.91,FIR_0151,1,CONFIRMED
REL_006564,PERSON_0076,PERSON,CASE_0152,CASE,APPEARED_IN_CASE,2025-01-25 00:23:54,2025-01-25 00:23:54,1,0.82,FIR_0152,1,CONFIRMED
REL_006565,PERSON_0487,PERSON,CASE_0153,CASE,APPEARED_IN_CASE,2024-11-04 02:32:04,2024-11-04 02:32:04,1,0.8,FIR_0153,1,CONFIRMED
REL_006566,PERSON_1086,PERSON,CASE_0154,CASE,APPEARED_IN_CASE,2024-08-18 07:06:58,2024-08-18 07:06:58,1,0.84,FIR_0154,1,CONFIRMED
REL_006567,PERSON_0578,PERSON,CASE_0155,CASE,APPEARED_IN_CASE,2025-03-16 04:33:57,2025-03-16 04:33:57,1,0.95,FIR_0155,1,CONFIRMED
REL_006568,PERSON_0791,PERSON,CASE_0156,CASE,APPEARED_IN_CASE,2025-03-27 23:49:16,2025-03-27 23:49:16,1,0.79,FIR_0156,1,CONFIRMED
REL_006569,PERSON_1228,PERSON,CASE_0157,CASE,APPEARED_IN_CASE,2024-12-31 06:47:10,2024-12-31 06:47:10,1,0.81,FIR_0157,1,CONFIRMED
REL_006570,PERSON_0296,PERSON,CASE_0158,CASE,APPEARED_IN_CASE,2024-10-01 08:35:51,2024-10-01 08:35:51,1,0.88,FIR_0158,1,CONFIRMED
REL_006571,PERSON_0051,PERSON,CASE_0159,CASE,APPEARED_IN_CASE,2025-04-10 11:54:29,2025-04-10 11:54:29,1,0.87,FIR_0159,1,CONFIRMED
REL_006572,PERSON_0131,PERSON,CASE_0160,CASE,APPEARED_IN_CASE,2025-09-09 15:05:15,2025-09-09 15:05:15,1,0.91,FIR_0160,1,CONFIRMED
REL_006573,PERSON_0474,PERSON,CASE_0161,CASE,APPEARED_IN_CASE,2025-11-18 17:18:54,2025-11-18 17:18:54,1,0.87,FIR_0161,1,CONFIRMED
REL_006574,PERSON_1129,PERSON,CASE_0162,CASE,APPEARED_IN_CASE,2025-04-18 23:54:42,2025-04-18 23:54:42,1,0.89,FIR_0162,1,CONFIRMED
REL_006575,PERSON_0499,PERSON,CASE_0163,CASE,APPEARED_IN_CASE,2024-07-09 20:24:57,2024-07-09 20:24:57,1,0.87,FIR_0163,1,CONFIRMED
REL_006576,PERSON_0215,PERSON,CASE_0164,CASE,APPEARED_IN_CASE,2025-06-01 09:34:38,2025-06-01 09:34:38,1,0.83,FIR_0164,1,CONFIRMED
REL_006577,PERSON_0418,PERSON,CASE_0165,CASE,APPEARED_IN_CASE,2024-07-19 17:22:54,2024-07-19 17:22:54,1,0.86,FIR_0165,1,CONFIRMED
REL_006578,PERSON_0036,PERSON,CASE_0166,CASE,APPEARED_IN_CASE,2024-12-20 06:38:18,2024-12-20 06:38:18,1,0.75,FIR_0166,1,CONFIRMED
REL_006579,PERSON_0584,PERSON,CASE_0167,CASE,APPEARED_IN_CASE,2024-10-10 19:07:40,2024-10-10 19:07:40,1,0.93,FIR_0167,1,CONFIRMED
REL_006580,PERSON_1399,PERSON,CASE_0168,CASE,APPEARED_IN_CASE,2025-11-21 00:33:13,2025-11-21 00:33:13,1,0.75,FIR_0168,1,CONFIRMED
REL_006581,PERSON_1400,PERSON,CASE_0169,CASE,APPEARED_IN_CASE,2025-05-30 11:53:03,2025-05-30 11:53:03,1,0.88,FIR_0169,1,CONFIRMED
REL_006582,PERSON_0776,PERSON,CASE_0170,CASE,APPEARED_IN_CASE,2025-10-16 14:59:26,2025-10-16 14:59:26,1,0.89,FIR_0170,1,CONFIRMED
REL_006583,PERSON_0421,PERSON,CASE_0171,CASE,APPEARED_IN_CASE,2024-08-17 02:44:17,2024-08-17 02:44:17,1,0.91,FIR_0171,1,CONFIRMED
REL_006584,PERSON_0084,PERSON,CASE_0172,CASE,APPEARED_IN_CASE,2024-11-28 19:44:43,2024-11-28 19:44:43,1,0.72,FIR_0172,1,CONFIRMED
REL_006585,PERSON_1032,PERSON,CASE_0173,CASE,APPEARED_IN_CASE,2025-08-29 19:23:13,2025-08-29 19:23:13,1,0.95,FIR_0173,1,CONFIRMED
REL_006586,PERSON_0496,PERSON,CASE_0174,CASE,APPEARED_IN_CASE,2024-07-01 10:50:58,2024-07-01 10:50:58,1,0.75,FIR_0174,1,CONFIRMED
REL_006587,PERSON_1392,PERSON,CASE_0175,CASE,APPEARED_IN_CASE,2025-05-29 16:52:11,2025-05-29 16:52:11,1,0.76,FIR_0175,1,CONFIRMED
REL_006588,PERSON_1364,PERSON,CASE_0176,CASE,APPEARED_IN_CASE,2025-09-15 23:03:36,2025-09-15 23:03:36,1,0.81,FIR_0176,1,CONFIRMED
REL_006589,PERSON_0575,PERSON,CASE_0177,CASE,APPEARED_IN_CASE,2026-03-27 19:28:14,2026-03-27 19:28:14,1,0.87,FIR_0177,1,CONFIRMED
REL_006590,PERSON_0663,PERSON,CASE_0178,CASE,APPEARED_IN_CASE,2025-12-15 07:48:51,2025-12-15 07:48:51,1,0.74,FIR_0178,1,CONFIRMED
REL_006591,PERSON_0661,PERSON,CASE_0179,CASE,APPEARED_IN_CASE,2025-02-15 21:57:41,2025-02-15 21:57:41,1,0.9,FIR_0179,1,CONFIRMED
REL_006592,PERSON_0858,PERSON,CASE_0180,CASE,APPEARED_IN_CASE,2025-01-31 06:39:51,2025-01-31 06:39:51,1,0.79,FIR_0180,1,CONFIRMED
REL_006593,PERSON_0508,PERSON,CASE_0181,CASE,APPEARED_IN_CASE,2026-05-17 10:35:01,2026-05-17 10:35:01,1,0.89,FIR_0181,1,CONFIRMED
REL_006594,PERSON_1187,PERSON,CASE_0182,CASE,APPEARED_IN_CASE,2025-06-13 14:28:28,2025-06-13 14:28:28,1,0.82,FIR_0182,1,CONFIRMED
REL_006595,PERSON_1178,PERSON,CASE_0183,CASE,APPEARED_IN_CASE,2024-11-11 06:03:08,2024-11-11 06:03:08,1,0.71,FIR_0183,1,CONFIRMED
REL_006596,PERSON_0566,PERSON,CASE_0184,CASE,APPEARED_IN_CASE,2025-03-15 21:41:07,2025-03-15 21:41:07,1,0.81,FIR_0184,1,CONFIRMED
REL_006597,PERSON_0239,PERSON,CASE_0185,CASE,APPEARED_IN_CASE,2025-08-30 15:08:10,2025-08-30 15:08:10,1,0.86,FIR_0185,1,CONFIRMED
REL_006598,PERSON_1313,PERSON,CASE_0186,CASE,APPEARED_IN_CASE,2025-10-28 09:34:23,2025-10-28 09:34:23,1,0.8,FIR_0186,1,CONFIRMED
REL_006599,PERSON_0153,PERSON,CASE_0187,CASE,APPEARED_IN_CASE,2025-11-28 00:06:50,2025-11-28 00:06:50,1,0.78,FIR_0187,1,CONFIRMED
REL_006600,PERSON_0535,PERSON,CASE_0188,CASE,APPEARED_IN_CASE,2024-07-02 10:38:25,2024-07-02 10:38:25,1,0.84,FIR_0188,1,CONFIRMED
REL_006601,PERSON_0662,PERSON,CASE_0189,CASE,APPEARED_IN_CASE,2025-01-18 10:50:33,2025-01-18 10:50:33,1,0.85,FIR_0189,1,CONFIRMED
REL_006602,PERSON_0049,PERSON,CASE_0190,CASE,APPEARED_IN_CASE,2024-10-27 11:43:43,2024-10-27 11:43:43,1,0.71,FIR_0190,1,CONFIRMED
REL_006603,PERSON_0033,PERSON,CASE_0191,CASE,APPEARED_IN_CASE,2024-06-11 20:44:29,2024-06-11 20:44:29,1,0.72,FIR_0191,1,CONFIRMED
REL_006604,PERSON_1397,PERSON,CASE_0192,CASE,APPEARED_IN_CASE,2026-01-31 01:16:02,2026-01-31 01:16:02,1,0.88,FIR_0192,1,CONFIRMED
REL_006605,PERSON_1152,PERSON,CASE_0193,CASE,APPEARED_IN_CASE,2026-01-12 09:16:49,2026-01-12 09:16:49,1,0.86,FIR_0193,1,CONFIRMED
REL_006606,PERSON_1398,PERSON,CASE_0194,CASE,APPEARED_IN_CASE,2025-06-28 22:24:12,2025-06-28 22:24:12,1,0.92,FIR_0194,1,CONFIRMED
REL_006607,PERSON_0786,PERSON,CASE_0195,CASE,APPEARED_IN_CASE,2025-04-09 06:21:07,2025-04-09 06:21:07,1,0.94,FIR_0195,1,CONFIRMED
REL_006608,PERSON_0359,PERSON,CASE_0196,CASE,APPEARED_IN_CASE,2025-11-02 10:05:17,2025-11-02 10:05:17,1,0.78,FIR_0196,1,CONFIRMED
REL_006609,PERSON_1071,PERSON,CASE_0197,CASE,APPEARED_IN_CASE,2025-07-31 13:56:18,2025-07-31 13:56:18,1,0.9,FIR_0197,1,CONFIRMED
REL_006610,PERSON_0306,PERSON,CASE_0198,CASE,APPEARED_IN_CASE,2024-09-03 08:20:21,2024-09-03 08:20:21,1,0.91,FIR_0198,1,CONFIRMED
REL_006611,PERSON_1465,PERSON,CASE_0199,CASE,APPEARED_IN_CASE,2024-10-28 21:11:24,2024-10-28 21:11:24,1,0.82,FIR_0199,1,CONFIRMED
REL_006612,PERSON_0667,PERSON,CASE_0200,CASE,APPEARED_IN_CASE,2024-11-01 11:40:07,2024-11-01 11:40:07,1,0.82,FIR_0200,1,CONFIRMED
REL_006613,PERSON_0420,PERSON,CASE_0201,CASE,APPEARED_IN_CASE,2024-11-14 07:43:29,2024-11-14 07:43:29,1,0.92,FIR_0201,1,CONFIRMED
REL_006614,PERSON_1090,PERSON,CASE_0202,CASE,APPEARED_IN_CASE,2026-03-05 22:18:47,2026-03-05 22:18:47,1,0.85,FIR_0202,1,CONFIRMED
REL_006615,PERSON_0942,PERSON,CASE_0203,CASE,APPEARED_IN_CASE,2024-08-13 07:10:39,2024-08-13 07:10:39,1,0.91,FIR_0203,1,CONFIRMED
REL_006616,PERSON_0961,PERSON,CASE_0204,CASE,APPEARED_IN_CASE,2025-05-22 05:19:00,2025-05-22 05:19:00,1,0.92,FIR_0204,1,CONFIRMED
REL_006617,PERSON_0973,PERSON,CASE_0205,CASE,APPEARED_IN_CASE,2025-02-02 03:50:44,2025-02-02 03:50:44,1,0.93,FIR_0205,1,CONFIRMED
REL_006618,PERSON_0273,PERSON,CASE_0206,CASE,APPEARED_IN_CASE,2026-05-02 16:17:53,2026-05-02 16:17:53,1,0.9,FIR_0206,1,CONFIRMED
REL_006619,PERSON_0465,PERSON,CASE_0207,CASE,APPEARED_IN_CASE,2025-04-26 14:19:55,2025-04-26 14:19:55,1,0.87,FIR_0207,1,CONFIRMED
REL_006620,PERSON_1157,PERSON,CASE_0208,CASE,APPEARED_IN_CASE,2025-06-01 01:39:23,2025-06-01 01:39:23,1,0.95,FIR_0208,1,CONFIRMED
REL_006621,PERSON_0664,PERSON,CASE_0209,CASE,APPEARED_IN_CASE,2025-08-12 11:58:51,2025-08-12 11:58:51,1,0.71,FIR_0209,1,CONFIRMED
REL_006622,PERSON_0571,PERSON,CASE_0210,CASE,APPEARED_IN_CASE,2024-08-14 04:08:57,2024-08-14 04:08:57,1,0.75,FIR_0210,1,CONFIRMED
REL_006623,PERSON_1244,PERSON,CASE_0211,CASE,APPEARED_IN_CASE,2024-06-15 02:23:07,2024-06-15 02:23:07,1,0.95,FIR_0211,1,CONFIRMED
REL_006624,PERSON_1137,PERSON,CASE_0212,CASE,APPEARED_IN_CASE,2026-03-29 15:03:41,2026-03-29 15:03:41,1,0.86,FIR_0212,1,CONFIRMED
REL_006625,PERSON_1494,PERSON,CASE_0213,CASE,APPEARED_IN_CASE,2025-09-08 11:05:58,2025-09-08 11:05:58,1,0.74,FIR_0213,1,CONFIRMED
REL_006626,PERSON_0529,PERSON,CASE_0214,CASE,APPEARED_IN_CASE,2026-04-13 17:53:47,2026-04-13 17:53:47,1,0.76,FIR_0214,1,CONFIRMED
REL_006627,PERSON_0435,PERSON,CASE_0215,CASE,APPEARED_IN_CASE,2024-07-29 16:51:51,2024-07-29 16:51:51,1,0.92,FIR_0215,1,CONFIRMED
REL_006628,PERSON_0510,PERSON,CASE_0216,CASE,APPEARED_IN_CASE,2025-07-19 19:18:18,2025-07-19 19:18:18,1,0.75,FIR_0216,1,CONFIRMED
REL_006629,PERSON_1326,PERSON,CASE_0217,CASE,APPEARED_IN_CASE,2025-05-25 00:14:51,2025-05-25 00:14:51,1,0.85,FIR_0217,1,CONFIRMED
REL_006630,PERSON_0604,PERSON,CASE_0218,CASE,APPEARED_IN_CASE,2026-02-11 21:31:23,2026-02-11 21:31:23,1,0.83,FIR_0218,1,CONFIRMED
REL_006631,PERSON_0114,PERSON,CASE_0219,CASE,APPEARED_IN_CASE,2024-11-09 21:11:08,2024-11-09 21:11:08,1,0.88,FIR_0219,1,CONFIRMED
REL_006632,PERSON_0344,PERSON,CASE_0220,CASE,APPEARED_IN_CASE,2025-08-23 22:47:49,2025-08-23 22:47:49,1,0.83,FIR_0220,1,CONFIRMED
REL_006633,PERSON_0841,PERSON,CASE_0221,CASE,APPEARED_IN_CASE,2025-03-21 15:38:57,2025-03-21 15:38:57,1,0.78,FIR_0221,1,CONFIRMED
REL_006634,PERSON_0984,PERSON,CASE_0222,CASE,APPEARED_IN_CASE,2024-10-13 06:44:56,2024-10-13 06:44:56,1,0.75,FIR_0222,1,CONFIRMED
REL_006635,PERSON_0024,PERSON,CASE_0223,CASE,APPEARED_IN_CASE,2025-10-25 00:16:41,2025-10-25 00:16:41,1,0.85,FIR_0223,1,CONFIRMED
REL_006636,PERSON_0165,PERSON,CASE_0224,CASE,APPEARED_IN_CASE,2026-04-05 22:28:26,2026-04-05 22:28:26,1,0.92,FIR_0224,1,CONFIRMED
REL_006637,PERSON_1408,PERSON,CASE_0225,CASE,APPEARED_IN_CASE,2025-11-18 22:29:05,2025-11-18 22:29:05,1,0.78,FIR_0225,1,CONFIRMED
REL_006638,PERSON_0589,PERSON,CASE_0226,CASE,APPEARED_IN_CASE,2025-07-27 01:32:13,2025-07-27 01:32:13,1,0.82,FIR_0226,1,CONFIRMED
REL_006639,PERSON_1083,PERSON,CASE_0227,CASE,APPEARED_IN_CASE,2026-04-29 22:57:46,2026-04-29 22:57:46,1,0.91,FIR_0227,1,CONFIRMED
REL_006640,PERSON_0133,PERSON,CASE_0228,CASE,APPEARED_IN_CASE,2025-01-22 15:08:30,2025-01-22 15:08:30,1,0.86,FIR_0228,1,CONFIRMED
REL_006641,PERSON_0054,PERSON,CASE_0229,CASE,APPEARED_IN_CASE,2024-10-13 23:02:49,2024-10-13 23:02:49,1,0.93,FIR_0229,1,CONFIRMED
REL_006642,PERSON_1315,PERSON,CASE_0230,CASE,APPEARED_IN_CASE,2024-11-06 16:04:41,2024-11-06 16:04:41,1,0.7,FIR_0230,1,CONFIRMED
REL_006643,PERSON_0318,PERSON,CASE_0231,CASE,APPEARED_IN_CASE,2025-03-11 20:43:44,2025-03-11 20:43:44,1,0.9,FIR_0231,1,CONFIRMED
REL_006644,PERSON_0709,PERSON,CASE_0232,CASE,APPEARED_IN_CASE,2025-03-25 00:57:55,2025-03-25 00:57:55,1,0.81,FIR_0232,1,CONFIRMED
REL_006645,PERSON_0312,PERSON,CASE_0233,CASE,APPEARED_IN_CASE,2024-07-16 13:46:34,2024-07-16 13:46:34,1,0.74,FIR_0233,1,CONFIRMED
REL_006646,PERSON_0457,PERSON,CASE_0234,CASE,APPEARED_IN_CASE,2025-05-24 11:41:35,2025-05-24 11:41:35,1,0.7,FIR_0234,1,CONFIRMED
REL_006647,PERSON_0218,PERSON,CASE_0235,CASE,APPEARED_IN_CASE,2025-05-13 05:15:03,2025-05-13 05:15:03,1,0.95,FIR_0235,1,CONFIRMED
REL_006648,PERSON_0094,PERSON,CASE_0236,CASE,APPEARED_IN_CASE,2025-10-15 23:09:03,2025-10-15 23:09:03,1,0.91,FIR_0236,1,CONFIRMED
REL_006649,PERSON_0020,PERSON,CASE_0237,CASE,APPEARED_IN_CASE,2025-12-06 22:22:54,2025-12-06 22:22:54,1,0.74,FIR_0237,1,CONFIRMED
REL_006650,PERSON_0039,PERSON,CASE_0238,CASE,APPEARED_IN_CASE,2025-12-12 06:34:17,2025-12-12 06:34:17,1,0.92,FIR_0238,1,CONFIRMED
REL_006651,PERSON_0186,PERSON,CASE_0239,CASE,APPEARED_IN_CASE,2024-11-06 18:30:45,2024-11-06 18:30:45,1,0.7,FIR_0239,1,CONFIRMED
REL_006652,PERSON_1100,PERSON,CASE_0240,CASE,APPEARED_IN_CASE,2024-08-29 03:11:21,2024-08-29 03:11:21,1,0.91,FIR_0240,1,CONFIRMED
REL_006653,PERSON_0272,PERSON,CASE_0241,CASE,APPEARED_IN_CASE,2025-05-03 14:50:23,2025-05-03 14:50:23,1,0.92,FIR_0241,1,CONFIRMED
REL_006654,PERSON_0293,PERSON,CASE_0242,CASE,APPEARED_IN_CASE,2025-07-31 06:16:16,2025-07-31 06:16:16,1,0.9,FIR_0242,1,CONFIRMED
REL_006655,PERSON_1004,PERSON,CASE_0243,CASE,APPEARED_IN_CASE,2025-11-05 20:53:34,2025-11-05 20:53:34,1,0.79,FIR_0243,1,CONFIRMED
REL_006656,PERSON_0333,PERSON,CASE_0244,CASE,APPEARED_IN_CASE,2026-04-08 08:04:48,2026-04-08 08:04:48,1,0.94,FIR_0244,1,CONFIRMED
REL_006657,PERSON_0393,PERSON,CASE_0245,CASE,APPEARED_IN_CASE,2024-12-03 05:57:12,2024-12-03 05:57:12,1,0.81,FIR_0245,1,CONFIRMED
REL_006658,PERSON_0536,PERSON,CASE_0246,CASE,APPEARED_IN_CASE,2024-10-22 18:19:39,2024-10-22 18:19:39,1,0.81,FIR_0246,1,CONFIRMED
REL_006659,PERSON_0815,PERSON,CASE_0247,CASE,APPEARED_IN_CASE,2026-05-06 06:49:32,2026-05-06 06:49:32,1,0.78,FIR_0247,1,CONFIRMED
REL_006660,PERSON_0497,PERSON,CASE_0248,CASE,APPEARED_IN_CASE,2025-05-21 05:17:04,2025-05-21 05:17:04,1,0.75,FIR_0248,1,CONFIRMED
REL_006661,PERSON_0337,PERSON,CASE_0249,CASE,APPEARED_IN_CASE,2024-08-22 20:13:40,2024-08-22 20:13:40,1,0.75,FIR_0249,1,CONFIRMED
REL_006662,PERSON_1059,PERSON,CASE_0250,CASE,APPEARED_IN_CASE,2025-08-21 21:10:54,2025-08-21 21:10:54,1,0.75,FIR_0250,1,CONFIRMED
REL_006663,PERSON_0141,PERSON,CASE_0251,CASE,APPEARED_IN_CASE,2025-10-17 13:19:00,2025-10-17 13:19:00,1,0.81,FIR_0251,1,CONFIRMED
REL_006664,PERSON_1430,PERSON,CASE_0252,CASE,APPEARED_IN_CASE,2025-03-18 07:29:54,2025-03-18 07:29:54,1,0.8,FIR_0252,1,CONFIRMED
REL_006665,PERSON_0176,PERSON,CASE_0253,CASE,APPEARED_IN_CASE,2025-06-11 10:48:22,2025-06-11 10:48:22,1,0.85,FIR_0253,1,CONFIRMED
REL_006666,PERSON_0303,PERSON,CASE_0254,CASE,APPEARED_IN_CASE,2025-11-05 16:48:08,2025-11-05 16:48:08,1,0.82,FIR_0254,1,CONFIRMED
REL_006667,PERSON_1409,PERSON,CASE_0255,CASE,APPEARED_IN_CASE,2026-03-12 14:21:31,2026-03-12 14:21:31,1,0.71,FIR_0255,1,CONFIRMED
REL_006668,PERSON_0638,PERSON,CASE_0256,CASE,APPEARED_IN_CASE,2026-03-05 02:55:32,2026-03-05 02:55:32,1,0.87,FIR_0256,1,CONFIRMED
